schemaVersion,recordType,entityName,employeeCount,source_name,source_url,collectedAt
1.0,STARTUP,Zensors,12.0,ycombinator.com,https://www.ycombinator.com/companies/zensors-inc,2026-09-15T09:53:24.535350Z
1.0,STARTUP,aSim,9.0,ycombinator.com,https://www.ycombinator.com/companies/asim,2026-09-15T09:53:24.535370Z
1.0,STARTUP,Adaptyv,25.0,ycombinator.com,https://www.ycombinator.com/companies/adaptyv,2026-09-15T09:53:24.535409Z
1.0,STARTUP,Spark Studio,27.0,ycombinator.com,https://www.ycombinator.com/companies/spark-studio,2026-09-15T09:53:24.535420Z
1.0,STARTUP,Mentum,2.0,ycombinator.com,https://www.ycombinator.com/companies/mentum,2026-09-15T09:53:24.535433Z
1.0,STARTUP,Writesonic,35.0,ycombinator.com,https://www.ycombinator.com/companies/writesonic,2026-09-15T09:53:24.535445Z
1.0,STARTUP,Matrubials,4.0,ycombinator.com,https://www.ycombinator.com/companies/matrubials-inc,2026-09-15T09:53:24.535457Z
1.0,STARTUP,Mach9,25.0,ycombinator.com,https://www.ycombinator.com/companies/mach9,2026-09-15T09:53:24.535474Z
1.0,STARTUP,Revery AI,5.0,ycombinator.com,https://www.ycombinator.com/companies/revery-ai,2026-09-15T09:53:24.535525Z
1.0,STARTUP,Tenyks,11.0,ycombinator.com,https://www.ycombinator.com/companies/tenyks,2026-09-15T09:53:24.535544Z
1.0,STARTUP,Adni,5.0,ycombinator.com,https://www.ycombinator.com/companies/adni,2026-09-15T09:53:24.535573Z
1.0,STARTUP,Telmai,12.0,ycombinator.com,https://www.ycombinator.com/companies/telmai,2026-09-15T09:53:24.535588Z
1.0,STARTUP,Hudson Labs (formerly Bedrock AI),5.0,ycombinator.com,https://www.ycombinator.com/companies/hudson-labs,2026-09-15T09:53:24.535603Z
1.0,STARTUP,Zuma,50.0,ycombinator.com,https://www.ycombinator.com/companies/resident-boost,2026-09-15T09:53:24.535617Z
1.0,STARTUP,Vibe Kanban,10.0,ycombinator.com,https://www.ycombinator.com/companies/vibe-kanban,2026-09-15T09:53:24.535632Z
1.0,STARTUP,Caire Health,3.0,ycombinator.com,https://www.ycombinator.com/companies/caire-health,2026-09-15T09:53:24.535664Z
1.0,STARTUP,Shape,4.0,ycombinator.com,https://www.ycombinator.com/companies/shape,2026-09-15T09:53:24.535677Z
1.0,STARTUP,ContraForce,15.0,ycombinator.com,https://www.ycombinator.com/companies/contraforce,2026-09-15T09:53:24.535697Z
1.0,STARTUP,Output Biosciences,8.0,ycombinator.com,https://www.ycombinator.com/companies/output,2026-09-15T09:53:24.535711Z
1.0,STARTUP,CellChorus,4.0,ycombinator.com,https://www.ycombinator.com/companies/cellchorus,2026-09-15T09:53:24.535746Z
1.0,STARTUP,Opkit,,ycombinator.com,https://www.ycombinator.com/companies/opkit,2026-09-15T09:53:24.535762Z
1.0,STARTUP,Squire.ai,8.0,ycombinator.com,https://www.ycombinator.com/companies/squire-ai,2026-09-15T09:53:24.535777Z
1.0,STARTUP,SFA Therapeutics,4.0,ycombinator.com,https://www.ycombinator.com/companies/sfa-therapeutics-inc,2026-09-15T09:53:24.535793Z
1.0,STARTUP,Spoken,7.0,ycombinator.com,https://www.ycombinator.com/companies/spoken,2026-09-15T09:53:24.535809Z
1.0,STARTUP,Bytebot,3.0,ycombinator.com,https://www.ycombinator.com/companies/bytebot,2026-09-15T09:53:24.535823Z
1.0,STARTUP,Adravision,8.0,ycombinator.com,https://www.ycombinator.com/companies/adravision,2026-09-15T09:53:24.535844Z
1.0,STARTUP,Medium Biosciences,6.0,ycombinator.com,https://www.ycombinator.com/companies/medium-biosciences,2026-09-15T09:53:24.535866Z
1.0,STARTUP,Safer Management,5.0,ycombinator.com,https://www.ycombinator.com/companies/safer-management,2026-09-15T09:53:24.535882Z
1.0,STARTUP,Exa,75.0,ycombinator.com,https://www.ycombinator.com/companies/exa,2026-09-15T09:53:24.535914Z
1.0,STARTUP,Sully,44.0,ycombinator.com,https://www.ycombinator.com/companies/sully,2026-09-15T09:53:24.535949Z
1.0,STARTUP,Andi,2.0,ycombinator.com,https://www.ycombinator.com/companies/andi,2026-09-15T09:53:24.535964Z
1.0,STARTUP,Attack Capital,5.0,ycombinator.com,https://www.ycombinator.com/companies/attack-capital,2026-09-15T09:53:24.535979Z
1.0,STARTUP,Keylika,1.0,ycombinator.com,https://www.ycombinator.com/companies/keylika,2026-09-15T09:53:24.535995Z
1.0,STARTUP,SilkChart,8.0,ycombinator.com,https://www.ycombinator.com/companies/silkchart,2026-09-15T09:53:24.536017Z
1.0,STARTUP,TigerEye,30.0,ycombinator.com,https://www.ycombinator.com/companies/tigereye,2026-09-15T09:53:24.536034Z
1.0,STARTUP,Strac,8.0,ycombinator.com,https://www.ycombinator.com/companies/strac,2026-09-15T09:53:24.536050Z
1.0,STARTUP,Moots,2.0,ycombinator.com,https://www.ycombinator.com/companies/moots,2026-09-15T09:53:24.536067Z
1.0,STARTUP,Capuchin,5.0,ycombinator.com,https://www.ycombinator.com/companies/capuchin,2026-09-15T09:53:24.536091Z
1.0,STARTUP,Sieve,34.0,ycombinator.com,https://www.ycombinator.com/companies/sieve,2026-09-15T09:53:24.536110Z
1.0,STARTUP,PolicyFly,30.0,ycombinator.com,https://www.ycombinator.com/companies/policyfly,2026-09-15T09:53:24.536130Z
1.0,STARTUP,Lumina,12.0,ycombinator.com,https://www.ycombinator.com/companies/lumina,2026-09-15T09:53:24.536176Z
1.0,STARTUP,Trellus,3.0,ycombinator.com,https://www.ycombinator.com/companies/trellus,2026-09-15T09:53:24.536212Z
1.0,STARTUP,WeReno,12.0,ycombinator.com,https://www.ycombinator.com/companies/wereno,2026-09-15T09:53:24.536236Z
1.0,STARTUP,Rosebud Biosciences,3.0,ycombinator.com,https://www.ycombinator.com/companies/rosebud-biosciences,2026-09-15T09:53:24.536251Z
1.0,STARTUP,VantedgeAI,11.0,ycombinator.com,https://www.ycombinator.com/companies/vantedgeai,2026-09-15T09:53:24.536283Z
1.0,STARTUP,PromptLoop,2.0,ycombinator.com,https://www.ycombinator.com/companies/promptloop,2026-09-15T09:53:24.536318Z
1.0,STARTUP,Cozmo AI,5.0,ycombinator.com,https://www.ycombinator.com/companies/cozmo-ai,2026-09-15T09:53:24.536332Z
1.0,STARTUP,Sota2,4.0,ycombinator.com,https://www.ycombinator.com/companies/sota2,2026-09-15T09:53:24.536346Z
1.0,STARTUP,Stably AI (Orca),25.0,ycombinator.com,https://www.ycombinator.com/companies/stably-ai-orca,2026-09-15T09:53:24.536369Z
1.0,STARTUP,CoffeeAI,5.0,ycombinator.com,https://www.ycombinator.com/companies/coffeeai,2026-09-15T09:53:24.536409Z
1.0,STARTUP,Sei AI,,ycombinator.com,https://www.ycombinator.com/companies/sei-ai,2026-09-15T09:53:24.536440Z
1.0,STARTUP,Axross Pte Ltd,10.0,ycombinator.com,https://www.ycombinator.com/companies/axross-pte-ltd,2026-09-15T09:53:24.536473Z
1.0,STARTUP,Spinach AI,5.0,ycombinator.com,https://www.ycombinator.com/companies/spinach-ai,2026-09-15T09:53:24.536493Z
1.0,STARTUP,Nyckel,4.0,ycombinator.com,https://www.ycombinator.com/companies/nyckel,2026-09-15T09:53:24.536507Z
1.0,STARTUP,Gym Class,20.0,ycombinator.com,https://www.ycombinator.com/companies/gym-class,2026-09-15T09:53:24.536521Z
1.0,STARTUP,InferEdge,20.0,ycombinator.com,https://www.ycombinator.com/companies/inferedge,2026-09-15T09:53:24.536534Z
1.0,STARTUP,Industrial Next,9.0,ycombinator.com,https://www.ycombinator.com/companies/industrial-next,2026-09-15T09:53:24.536546Z
1.0,STARTUP,Rownd,7.0,ycombinator.com,https://www.ycombinator.com/companies/rownd,2026-09-15T09:53:24.536581Z
1.0,STARTUP,Kaso,20.0,ycombinator.com,https://www.ycombinator.com/companies/kaso,2026-09-15T09:53:24.536650Z
1.0,STARTUP,Dioptra,4.0,ycombinator.com,https://www.ycombinator.com/companies/dioptra,2026-09-15T09:53:24.536666Z
1.0,STARTUP,Bobidi,7.0,ycombinator.com,https://www.ycombinator.com/companies/bobidi,2026-09-15T09:53:24.536678Z
1.0,STARTUP,Iron Leap,5.0,ycombinator.com,https://www.ycombinator.com/companies/iron-leap,2026-09-15T09:53:24.536691Z
1.0,STARTUP,Ankr Health,30.0,ycombinator.com,https://www.ycombinator.com/companies/ankr-health,2026-09-15T09:53:24.536704Z
1.0,STARTUP,MySivi,10.0,ycombinator.com,https://www.ycombinator.com/companies/mysivi,2026-09-15T09:53:24.536740Z
1.0,STARTUP,Unlayer,35.0,ycombinator.com,https://www.ycombinator.com/companies/unlayer,2026-09-15T09:53:24.536756Z
1.0,STARTUP,Criya,5.0,ycombinator.com,https://www.ycombinator.com/companies/roomplays,2026-09-15T09:53:24.536778Z
1.0,STARTUP,haddock,40.0,ycombinator.com,https://www.ycombinator.com/companies/haddock,2026-09-15T09:53:24.536795Z
1.0,STARTUP,Fintelite,20.0,ycombinator.com,https://www.ycombinator.com/companies/fintelite,2026-09-15T09:53:24.536826Z
1.0,STARTUP,Cerebrium,4.0,ycombinator.com,https://www.ycombinator.com/companies/cerebrium,2026-09-15T09:53:24.536860Z
1.0,STARTUP,Versable,3.0,ycombinator.com,https://www.ycombinator.com/companies/versable,2026-09-15T09:53:24.536874Z
1.0,STARTUP,MosaicVoice,4.0,ycombinator.com,https://www.ycombinator.com/companies/mosaicvoice,2026-09-15T09:53:24.536888Z
1.0,STARTUP,LanceDB,35.0,ycombinator.com,https://www.ycombinator.com/companies/lancedb,2026-09-15T09:53:24.536901Z
1.0,STARTUP,Beam,5.0,ycombinator.com,https://www.ycombinator.com/companies/beam,2026-09-15T09:53:24.536916Z
1.0,STARTUP,Sophys,1.0,ycombinator.com,https://www.ycombinator.com/companies/sophys,2026-09-15T09:53:24.536968Z
1.0,STARTUP,Armilla AI,14.0,ycombinator.com,https://www.ycombinator.com/companies/armilla-ai,2026-09-15T09:53:24.536986Z
1.0,STARTUP,Dart,10.0,ycombinator.com,https://www.ycombinator.com/companies/dart,2026-09-15T09:53:24.536999Z
1.0,STARTUP,Emobi,9.0,ycombinator.com,https://www.ycombinator.com/companies/emobi,2026-09-15T09:53:24.537011Z
1.0,STARTUP,National Finance Olympiad,12.0,ycombinator.com,https://www.ycombinator.com/companies/national-finance-olympiad,2026-09-15T09:53:24.537024Z
1.0,STARTUP,Reforged Labs,19.0,ycombinator.com,https://www.ycombinator.com/companies/reforged-labs,2026-09-15T09:53:24.537051Z
1.0,STARTUP,Flagright,31.0,ycombinator.com,https://www.ycombinator.com/companies/flagright,2026-09-15T09:53:24.537074Z
1.0,STARTUP,RedBrick AI,13.0,ycombinator.com,https://www.ycombinator.com/companies/redbrick-ai,2026-09-15T09:53:24.537103Z
1.0,STARTUP,T3 Chat,2.0,ycombinator.com,https://www.ycombinator.com/companies/t3-chat,2026-09-15T09:53:24.537121Z
1.0,STARTUP,Speechly,10.0,ycombinator.com,https://www.ycombinator.com/companies/speechly,2026-09-15T09:53:24.537132Z
1.0,STARTUP,Sphere,7.0,ycombinator.com,https://www.ycombinator.com/companies/sphere,2026-09-15T09:53:24.537144Z
1.0,STARTUP,SkyLink,53.0,ycombinator.com,https://www.ycombinator.com/companies/skylink,2026-09-15T09:53:24.537156Z
1.0,STARTUP,RefineTrain AI,4.0,ycombinator.com,https://www.ycombinator.com/companies/refinetrain-ai,2026-09-15T09:53:24.537168Z
1.0,STARTUP,PermitFlow,80.0,ycombinator.com,https://www.ycombinator.com/companies/permitflow,2026-09-15T09:53:24.537180Z
1.0,STARTUP,NearWave,3.0,ycombinator.com,https://www.ycombinator.com/companies/nearwave,2026-09-15T09:53:24.537192Z
1.0,STARTUP,Siftly,4.0,ycombinator.com,https://www.ycombinator.com/companies/siftly,2026-09-15T09:53:24.537856Z
1.0,STARTUP,Velt,15.0,ycombinator.com,https://www.ycombinator.com/companies/velt,2026-09-15T09:53:24.537896Z
1.0,STARTUP,Cogram,15.0,ycombinator.com,https://www.ycombinator.com/companies/cogram,2026-09-15T09:53:24.537933Z
1.0,STARTUP,Toko,5.0,ycombinator.com,https://www.ycombinator.com/companies/toko,2026-09-15T09:53:24.537945Z
1.0,STARTUP,Cotera,8.0,ycombinator.com,https://www.ycombinator.com/companies/cotera,2026-09-15T09:53:24.537956Z
1.0,STARTUP,Curacel,30.0,ycombinator.com,https://www.ycombinator.com/companies/curacel,2026-09-15T09:53:24.537968Z
1.0,STARTUP,Finnt,4.0,ycombinator.com,https://www.ycombinator.com/companies/finnt,2026-09-15T09:53:24.537979Z
1.0,STARTUP,Strong Compute,8.0,ycombinator.com,https://www.ycombinator.com/companies/strong-compute,2026-09-15T09:53:24.537995Z
1.0,STARTUP,SubscriptionFlow,9.0,ycombinator.com,https://www.ycombinator.com/companies/subscriptionflow,2026-09-15T09:53:24.538007Z
1.0,STARTUP,Lovage,3.0,ycombinator.com,https://www.ycombinator.com/companies/lovage,2026-09-15T09:53:24.538055Z
1.0,STARTUP,"Sendme, Inc",40.0,ycombinator.com,https://www.ycombinator.com/companies/sendme-inc,2026-09-15T09:53:24.538066Z
1.0,STARTUP,Sprites,5.0,ycombinator.com,https://www.ycombinator.com/companies/sprites,2026-09-15T09:53:24.538077Z
1.0,STARTUP,SmartHelio,25.0,ycombinator.com,https://www.ycombinator.com/companies/smarthelio,2026-09-15T09:53:24.538093Z
1.0,STARTUP,goodfin,8.0,ycombinator.com,https://www.ycombinator.com/companies/goodfin,2026-09-15T09:53:24.538104Z
1.0,STARTUP,Airwork,4.0,ycombinator.com,https://www.ycombinator.com/companies/airwork,2026-09-15T09:53:24.538115Z
1.0,STARTUP,Cinder,30.0,ycombinator.com,https://www.ycombinator.com/companies/cinder-2,2026-09-15T09:53:24.538127Z
1.0,STARTUP,BotCity,35.0,ycombinator.com,https://www.ycombinator.com/companies/botcity,2026-09-15T09:53:24.538164Z
1.0,STARTUP,Vimmerse,10.0,ycombinator.com,https://www.ycombinator.com/companies/vimmerse,2026-09-15T09:53:24.538185Z
1.0,STARTUP,Broccoli AI,85.0,ycombinator.com,https://www.ycombinator.com/companies/broccoli-ai,2026-09-15T09:53:24.538203Z
1.0,STARTUP,Bemlo,13.0,ycombinator.com,https://www.ycombinator.com/companies/bemlo,2026-09-15T09:53:24.538224Z
1.0,STARTUP,Talentropy.ai,35.0,ycombinator.com,https://www.ycombinator.com/companies/talentropy-ai,2026-09-15T09:53:24.538240Z
1.0,STARTUP,mutable.ai,7.0,ycombinator.com,https://www.ycombinator.com/companies/mutable-ai,2026-09-15T09:53:24.538256Z
1.0,STARTUP,Theneo,25.0,ycombinator.com,https://www.ycombinator.com/companies/theneo,2026-09-15T09:53:24.538271Z
1.0,STARTUP,Ponyrun,3.0,ycombinator.com,https://www.ycombinator.com/companies/ponyrun,2026-09-15T09:53:24.538289Z
1.0,STARTUP,Top Road,2.0,ycombinator.com,https://www.ycombinator.com/companies/top-road,2026-09-15T09:53:24.538310Z
1.0,STARTUP,AvairSense,14.0,ycombinator.com,https://www.ycombinator.com/companies/avairsense,2026-09-15T09:53:24.538342Z
1.0,STARTUP,IoTFlows Inc,60.0,ycombinator.com,https://www.ycombinator.com/companies/iotflows-inc,2026-09-15T09:53:24.538355Z
1.0,STARTUP,Nophin,5.0,ycombinator.com,https://www.ycombinator.com/companies/nophin,2026-09-15T09:53:24.538363Z
1.0,STARTUP,HOAi,10.0,ycombinator.com,https://www.ycombinator.com/companies/hoai,2026-09-15T09:53:24.538371Z
1.0,STARTUP,Spade,30.0,ycombinator.com,https://www.ycombinator.com/companies/spade,2026-09-15T09:53:24.538397Z
1.0,STARTUP,Status,9.0,ycombinator.com,https://www.ycombinator.com/companies/status,2026-09-15T09:53:24.538408Z
1.0,STARTUP,Shaped,25.0,ycombinator.com,https://www.ycombinator.com/companies/shaped,2026-09-15T09:53:24.538421Z
1.0,STARTUP,Ploomber,7.0,ycombinator.com,https://www.ycombinator.com/companies/ploomber,2026-09-15T09:53:24.538454Z
1.0,STARTUP,Housewarming,4.0,ycombinator.com,https://www.ycombinator.com/companies/housewarming,2026-09-15T09:53:24.538468Z
1.0,STARTUP,RTHM,10.0,ycombinator.com,https://www.ycombinator.com/companies/rthm,2026-09-15T09:53:24.538479Z
1.0,STARTUP,Blink,1.0,ycombinator.com,https://www.ycombinator.com/companies/blink-new,2026-09-15T09:53:24.538486Z
1.0,STARTUP,Humand,270.0,ycombinator.com,https://www.ycombinator.com/companies/humand,2026-09-15T09:53:24.538493Z
1.0,STARTUP,Workflow86,6.0,ycombinator.com,https://www.ycombinator.com/companies/workflow86,2026-09-15T09:53:24.538499Z
1.0,STARTUP,Codec,2.0,ycombinator.com,https://www.ycombinator.com/companies/codec,2026-09-15T09:53:24.538506Z
1.0,STARTUP,Postal,4.0,ycombinator.com,https://www.ycombinator.com/companies/postal,2026-09-15T09:53:24.538512Z
1.0,STARTUP,Finku,20.0,ycombinator.com,https://www.ycombinator.com/companies/finku,2026-09-15T09:53:24.538537Z
1.0,STARTUP,AYC Fund,1.0,ycombinator.com,https://www.ycombinator.com/companies/ayc-fund,2026-09-15T09:53:24.538546Z
1.0,STARTUP,Heptabase,10.0,ycombinator.com,https://www.ycombinator.com/companies/heptabase,2026-09-15T09:53:24.538552Z
1.0,STARTUP,Kenobi,3.0,ycombinator.com,https://www.ycombinator.com/companies/kenobi,2026-09-15T09:53:24.538558Z
1.0,STARTUP,Darsel,5.0,ycombinator.com,https://www.ycombinator.com/companies/darsel,2026-09-15T09:53:24.538564Z
1.0,STARTUP,Nara,3.0,ycombinator.com,https://www.ycombinator.com/companies/nara,2026-09-15T09:53:24.538570Z
1.0,STARTUP,Query Vary,6.0,ycombinator.com,https://www.ycombinator.com/companies/query-vary,2026-09-15T09:53:24.538577Z
1.0,STARTUP,Impossible Metals,20.0,ycombinator.com,https://www.ycombinator.com/companies/impossible-metals,2026-09-15T09:53:24.538585Z
1.0,STARTUP,Cellbyte,3.0,ycombinator.com,https://www.ycombinator.com/companies/cellbyte,2026-09-15T09:53:24.538593Z
1.0,STARTUP,GovDash,56.0,ycombinator.com,https://www.ycombinator.com/companies/govdash,2026-09-15T09:53:24.538610Z
1.0,STARTUP,KorrAI,24.0,ycombinator.com,https://www.ycombinator.com/companies/korrai,2026-09-15T09:53:24.538623Z
1.0,STARTUP,MSPilot,3.0,ycombinator.com,https://www.ycombinator.com/companies/mspilot,2026-09-15T09:53:24.538685Z
1.0,STARTUP,Powerdocs,4.0,ycombinator.com,https://www.ycombinator.com/companies/powerdocs,2026-09-15T09:53:24.538698Z
1.0,STARTUP,Flike,8.0,ycombinator.com,https://www.ycombinator.com/companies/flike,2026-09-15T09:53:24.538709Z
1.0,STARTUP,Reality Defender,54.0,ycombinator.com,https://www.ycombinator.com/companies/reality-defender,2026-09-15T09:53:24.538719Z
1.0,STARTUP,WhiteLab Genomics,40.0,ycombinator.com,https://www.ycombinator.com/companies/whitelab-genomics,2026-09-15T09:53:24.538730Z
1.0,STARTUP,Poly,3.0,ycombinator.com,https://www.ycombinator.com/companies/poly,2026-09-15T09:53:24.538747Z
1.0,STARTUP,Layerup,11.0,ycombinator.com,https://www.ycombinator.com/companies/layerup,2026-09-15T09:53:24.538759Z
1.0,STARTUP,Wolfia,5.0,ycombinator.com,https://www.ycombinator.com/companies/wolfia,2026-09-15T09:53:24.538768Z
1.0,STARTUP,Paces,48.0,ycombinator.com,https://www.ycombinator.com/companies/paces,2026-09-15T09:53:24.538779Z
1.0,STARTUP,Airtrain AI,5.0,ycombinator.com,https://www.ycombinator.com/companies/airtrain-ai,2026-09-15T09:53:24.538788Z
1.0,STARTUP,Star,1.0,ycombinator.com,https://www.ycombinator.com/companies/star,2026-09-15T09:53:24.538795Z
1.0,STARTUP,Elessar,2.0,ycombinator.com,https://www.ycombinator.com/companies/elessar,2026-09-15T09:53:24.538804Z
1.0,STARTUP,Mercator,2.0,ycombinator.com,https://www.ycombinator.com/companies/mercator,2026-09-15T09:53:24.538810Z
1.0,STARTUP,Julius,10.0,ycombinator.com,https://www.ycombinator.com/companies/julius,2026-09-15T09:53:24.538820Z
1.0,STARTUP,Ciro,5.0,ycombinator.com,https://www.ycombinator.com/companies/ciro,2026-09-15T09:53:24.538826Z
1.0,STARTUP,Dialect,3.0,ycombinator.com,https://www.ycombinator.com/companies/dialect-2,2026-09-15T09:53:24.538859Z
1.0,STARTUP,Penguin AI,3.0,ycombinator.com,https://www.ycombinator.com/companies/penguin-ai,2026-09-15T09:53:24.538866Z
1.0,STARTUP,Truva,23.0,ycombinator.com,https://www.ycombinator.com/companies/truva,2026-09-15T09:53:24.538873Z
1.0,STARTUP,SigmaMind AI,12.0,ycombinator.com,https://www.ycombinator.com/companies/sigmamind-ai,2026-09-15T09:53:24.538879Z
1.0,STARTUP,Two Dots,28.0,ycombinator.com,https://www.ycombinator.com/companies/two-dots,2026-09-15T09:53:24.538886Z
1.0,STARTUP,Superpowered AI,4.0,ycombinator.com,https://www.ycombinator.com/companies/superpowered-ai,2026-09-15T09:53:24.538893Z
1.0,STARTUP,Makeasite,2.0,ycombinator.com,https://www.ycombinator.com/companies/makeasite,2026-09-15T09:53:24.538903Z
1.0,STARTUP,Bunting Labs,2.0,ycombinator.com,https://www.ycombinator.com/companies/bunting-labs,2026-09-15T09:53:24.538910Z
1.0,STARTUP,Pasito,20.0,ycombinator.com,https://www.ycombinator.com/companies/pasito,2026-09-15T09:53:24.538916Z
1.0,STARTUP,Blitz,4.0,ycombinator.com,https://www.ycombinator.com/companies/blitz,2026-09-15T09:53:24.538924Z
1.0,STARTUP,Cerrion,16.0,ycombinator.com,https://www.ycombinator.com/companies/cerrion,2026-09-15T09:53:24.538931Z
1.0,STARTUP,Impractical,2.0,ycombinator.com,https://www.ycombinator.com/companies/impractical,2026-09-15T09:53:24.538937Z
1.0,STARTUP,CustomerOS,10.0,ycombinator.com,https://www.ycombinator.com/companies/customeros,2026-09-15T09:53:24.538944Z
1.0,STARTUP,CODEXA,40.0,ycombinator.com,https://www.ycombinator.com/companies/codexa,2026-09-15T09:53:24.538952Z
1.0,STARTUP,Champ,1.0,ycombinator.com,https://www.ycombinator.com/companies/champ,2026-09-15T09:53:24.538964Z
1.0,STARTUP,Roxels,7.0,ycombinator.com,https://www.ycombinator.com/companies/roxels,2026-09-15T09:53:24.538975Z
1.0,STARTUP,Fetii,50.0,ycombinator.com,https://www.ycombinator.com/companies/fetii,2026-09-15T09:53:24.538982Z
1.0,STARTUP,Craze,8.0,ycombinator.com,https://www.ycombinator.com/companies/craze,2026-09-15T09:53:24.538990Z
1.0,STARTUP,Paragon AI,3.0,ycombinator.com,https://www.ycombinator.com/companies/paragon-ai,2026-09-15T09:53:24.539030Z
1.0,STARTUP,NuMind,6.0,ycombinator.com,https://www.ycombinator.com/companies/numind,2026-09-15T09:53:24.539037Z
1.0,STARTUP,Midplane,2.0,ycombinator.com,https://www.ycombinator.com/companies/midplane,2026-09-15T09:53:24.539043Z
1.0,STARTUP,Overwatch,14.0,ycombinator.com,https://www.ycombinator.com/companies/overwatch,2026-09-15T09:53:24.539049Z
1.0,STARTUP,Blee,15.0,ycombinator.com,https://www.ycombinator.com/companies/blee,2026-09-15T09:53:24.539066Z
1.0,STARTUP,Raven,4.0,ycombinator.com,https://www.ycombinator.com/companies/raven,2026-09-15T09:53:24.539073Z
1.0,STARTUP,Activepieces,10.0,ycombinator.com,https://www.ycombinator.com/companies/activepieces,2026-09-15T09:53:24.539079Z
1.0,STARTUP,Popsy,2.0,ycombinator.com,https://www.ycombinator.com/companies/popsy,2026-09-15T09:53:24.539084Z
1.0,STARTUP,Juicebox,65.0,ycombinator.com,https://www.ycombinator.com/companies/juicebox,2026-09-15T09:53:24.539110Z
1.0,STARTUP,Apply Design,4.0,ycombinator.com,https://www.ycombinator.com/companies/apply-design,2026-09-15T09:53:24.539116Z
1.0,STARTUP,Phind,4.0,ycombinator.com,https://www.ycombinator.com/companies/phind,2026-09-15T09:53:24.539136Z
1.0,STARTUP,Namecard.ai,9.0,ycombinator.com,https://www.ycombinator.com/companies/namecard-ai,2026-09-15T09:53:24.539140Z
1.0,STARTUP,Flair Labs,6.0,ycombinator.com,https://www.ycombinator.com/companies/flair-labs,2026-09-15T09:53:24.539149Z
1.0,STARTUP,Unify,6.0,ycombinator.com,https://www.ycombinator.com/companies/unify,2026-09-15T09:53:24.539156Z
1.0,STARTUP,Mistle,2.0,ycombinator.com,https://www.ycombinator.com/companies/mistle,2026-09-15T09:53:24.539161Z
1.0,STARTUP,Typewise,12.0,ycombinator.com,https://www.ycombinator.com/companies/typewise,2026-09-15T09:53:24.539165Z
1.0,STARTUP,NewsCatcher,22.0,ycombinator.com,https://www.ycombinator.com/companies/newscatcher,2026-09-15T09:53:24.539170Z
1.0,STARTUP,100x,3.0,ycombinator.com,https://www.ycombinator.com/companies/100x,2026-09-15T09:53:24.539174Z
1.0,STARTUP,Thera,15.0,ycombinator.com,https://www.ycombinator.com/companies/thera,2026-09-15T09:53:24.539179Z
1.0,STARTUP,Peoplebox.ai,35.0,ycombinator.com,https://www.ycombinator.com/companies/peoplebox,2026-09-15T09:53:24.539183Z
1.0,STARTUP,Coris,10.0,ycombinator.com,https://www.ycombinator.com/companies/coris,2026-09-15T09:53:24.539191Z
1.0,STARTUP,Hedgehog,50.0,ycombinator.com,https://www.ycombinator.com/companies/hedgehog-2,2026-09-15T09:53:24.539196Z
1.0,STARTUP,Alphawatch AI,8.0,ycombinator.com,https://www.ycombinator.com/companies/alphawatch-ai,2026-09-15T09:53:24.539200Z
1.0,STARTUP,AnythingLLM,4.0,ycombinator.com,https://www.ycombinator.com/companies/anythingllm,2026-09-15T09:53:24.539205Z
1.0,STARTUP,Latent Space,100.0,ycombinator.com,https://www.ycombinator.com/companies/latent-space,2026-09-15T09:53:24.539210Z
1.0,STARTUP,AviaryAI,10.0,ycombinator.com,https://www.ycombinator.com/companies/aviaryai,2026-09-15T09:53:24.539215Z
1.0,STARTUP,FlyCode,7.0,ycombinator.com,https://www.ycombinator.com/companies/flycode,2026-09-15T09:53:24.539220Z
1.0,STARTUP,Maya Labs,5.0,ycombinator.com,https://www.ycombinator.com/companies/maya-labs,2026-09-15T09:53:24.539225Z
1.0,STARTUP,Rima AI (formerly Garage),5.0,ycombinator.com,https://www.ycombinator.com/companies/rima-ai,2026-09-15T09:53:24.539233Z
1.0,STARTUP,Quinn,5.0,ycombinator.com,https://www.ycombinator.com/companies/quinn,2026-09-15T09:53:24.539244Z
1.0,STARTUP,Aurelian,45.0,ycombinator.com,https://www.ycombinator.com/companies/aurelian,2026-09-15T09:53:24.539249Z
1.0,STARTUP,Metriport,29.0,ycombinator.com,https://www.ycombinator.com/companies/metriport,2026-09-15T09:53:24.539253Z
1.0,STARTUP,Fini,14.0,ycombinator.com,https://www.ycombinator.com/companies/fini,2026-09-15T09:53:24.539258Z
1.0,STARTUP,Cobbery,4.0,ycombinator.com,https://www.ycombinator.com/companies/cobbery,2026-09-15T09:53:24.539263Z
1.0,STARTUP,Feather,8.0,ycombinator.com,https://www.ycombinator.com/companies/feather-2,2026-09-15T09:53:24.539268Z
1.0,STARTUP,Artemis Search,3.0,ycombinator.com,https://www.ycombinator.com/companies/artemis-search,2026-09-15T09:53:24.539272Z
1.0,STARTUP,Argovox,3.0,ycombinator.com,https://www.ycombinator.com/companies/argovox,2026-09-15T09:53:24.539280Z
1.0,STARTUP,Atlas,2.0,ycombinator.com,https://www.ycombinator.com/companies/atlaswork,2026-09-15T09:53:24.539284Z
1.0,STARTUP,Unthread,7.0,ycombinator.com,https://www.ycombinator.com/companies/unthread,2026-09-15T09:53:24.539289Z
