schemaVersion,recordType,title,authors,paper_url,github_url,github_stars,published_date,source_name,collectedAt
1.0,RESEARCH_PAPER,Editorial: Artificial Intelligence in Drug Discovery and Development.,Leyi Wei; Quan Zou; Xiang-Xiang Zeng,https://www.semanticscholar.org/paper/00383d6e3541c16e5ef894867e3af2888b9bc50b,,,2024-04-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.361858Z
1.0,RESEARCH_PAPER,How Does Visualization Help People Learn Deep Learning? Evaluation of GAN Lab,Minsuk Kahng,https://www.semanticscholar.org/paper/003864a8b116b6825ceccbb5aa0f0f64f6e37d12,,,,semanticscholar.org,2026-09-15T07:29:27.361869Z
1.0,RESEARCH_PAPER,Ultrasound and Artificial Intelligence Applied to the Pollution Estimation in Insulations,T. Ferreira; A. Germano; E. D. da Costa,https://www.semanticscholar.org/paper/00387de0857b0c00e2a4be89b925ae0603eb32b3,,,2012-03-13T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.361882Z
1.0,RESEARCH_PAPER,Continuous dynamic recrystallization phenomena modelling in friction stir welding of aluminium alloys: A neural-network-based approach,L. Fratini; G. Buffa,https://www.semanticscholar.org/paper/003885443cb5ca3bbd79406500718c119a27585a,,,2007-05-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.361898Z
1.0,RESEARCH_PAPER,Essential competencies of nurses working with AI-driven lifestyle monitoring in long-term care: A modified Delphi study.,S. Groeneveld; H. van Os-Medendorp; J. E. van Gemert-Pijnen; R. Verdaasdonk; T. van Houwelingen; T. Dekkers; M. D. den Ouden,https://www.semanticscholar.org/paper/003894f9fe0b60e89d19853672f2bc682ade9600,,,2025-03-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.361916Z
1.0,RESEARCH_PAPER,Artificial Intelligence-Based Triage for Patients with Acute Abdominal Pain in Emergency Department; a Diagnostic Accuracy Study,S. Farahmand; O. Shabestari; Meghdad Pakrah; H. Hossein-nejad; M. Arbab; Shahram Bagheri-Hariri,https://www.semanticscholar.org/paper/0038a660fb07266e24b346231eb256b8fe3ab619,,,2017-10-21T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.361933Z
1.0,RESEARCH_PAPER,A Computational Intelligent Analysis Scheme for Optimal Engine Behavior by Using Artificial Neural Network Learning Models and Harris Hawk Optimization,O. Simsek; B. B. Alagöz,https://www.semanticscholar.org/paper/0038a6fc7e9c696b7d826b215a41ddc3eb2bb644,,,2021-07-14T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.361947Z
1.0,RESEARCH_PAPER,Turing's Three Pioneering Initiatives and Their Interplays,J. Kelemen,https://www.semanticscholar.org/paper/0038aeb94f8b1645ca86a3716568fd0f41242f11,,,2012-08-28T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.361959Z
1.0,RESEARCH_PAPER,Medical Records: A Historical Narrative,J. Lorkowski; M. Pokorski,https://www.semanticscholar.org/paper/0038cd50eb639362546c065fd593e4bb55765182,,,2022-10-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.361975Z
1.0,RESEARCH_PAPER,ПРОГНОЗУВАННЯ МАКРОЕКОНОМІЧНИХ РИЗИКІВ ТА ЇХ ВПЛИВУ НА БІЗНЕС-ПРОЦЕСИ Й ЕКОНОМІЧНУ БЕЗПЕКУ ПІДПРИЄМСТВ,Тимур Євгенович Іщейкін; Ростислав Юрійович Кривчун; Ксенія Сергіївна Петренко,https://www.semanticscholar.org/paper/0038f5ddc70d942d58e39cf1f57049e55f9999a0,,,2026-06-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.361996Z
1.0,RESEARCH_PAPER,Development of Wearable Devices for Measurement of Multiple Physiological Variables and Evaluation of Emotions by Fingerprints and Population Hypotheses,M. Malčík; M. Miklosíková; Tomáš Zemčík,https://www.semanticscholar.org/paper/0039029bdb108912f3e33ed16ac8e687ec4118b8,,,,semanticscholar.org,2026-09-15T07:29:27.362013Z
1.0,RESEARCH_PAPER,Transfer Learning Based Equivalent Magnetization Hysteresis Recognition Algorithm for Transformer Protection,Xiaopeng Wang; Zong-Bo Li; Zai-Bin Jiao,https://www.semanticscholar.org/paper/00394d6c3aa41c96a76b8d329174f7ada720e874,,,2019-10-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362029Z
1.0,RESEARCH_PAPER,Exploring Perception of Trainee Teachers at the Malaysian Institute of Teacher Education towards Chatbot-Based Artificial Intelligence: ChatGPT,Aisha Chang; Angela Jau; Baity Bujeng,https://www.semanticscholar.org/paper/00398b14143ad58604999485acf975f1e3bbad3b,,,2024-12-31T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362045Z
1.0,RESEARCH_PAPER,Machine learning in ARDS: an intensivist’s guide to artificial intelligence applications,R. Lombardi; Mihir Chaturvedi; M. Jozwiak; Mayank Garg,https://www.semanticscholar.org/paper/0039d5b2752eb92aabca6c63428aee9f827027b5,,,2026-03-13T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362061Z
1.0,RESEARCH_PAPER,Appropriate Use of Artificial Intelligence in Scholarly Writing and Publishing,C. Evans; E. Miller,https://www.semanticscholar.org/paper/0039e57c36d323d9f832f1297a7cf1f811c0b346,,,2026-04-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362074Z
1.0,RESEARCH_PAPER,The Task of the Creation of Artificial General Intelligence and the Problem of Consciousness,D. Dubrovsky,https://www.semanticscholar.org/paper/0039e7af68d1ce6f616d2e366e1c06964ed38304,,,2021-01-15T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362095Z
1.0,RESEARCH_PAPER,De-Identification of Facial Features in Magnetic Resonance Images: Software Development Using Deep Learning Technology (Preprint),Yeonwoo Jeong; Soyoung Yoo; Young-Hak Kim; Woo Hyun Shim,https://www.semanticscholar.org/paper/003a2489b3fa5fe7e7b3badd30a635059fac0274,,,2020-07-22T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362117Z
1.0,RESEARCH_PAPER,Integration of artificial intelligence in academics and quality of education in a Nigerian University: A qualitative study using thematic analysis,K. Igbekoyi; Damilola James Owoyemi; Ogenekewe Justina Kayode; Moyo Akeremale,https://www.semanticscholar.org/paper/003a2921cec78b429088007d89be5cdbd174589c,,,2025-10-07T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362132Z
1.0,RESEARCH_PAPER,THE ROLE OF ARTIFICIAL INTELLIGENCE AND DIGITAL TECHNOLOGIES IN THE ACQUISITION OF MEDICAL TERMINOLOGY IN LATIN,Yulduz Islam qizi Ravshanova; Sohiba Mallayevna Normurodova,https://www.semanticscholar.org/paper/003a71fa439125e450d028c131f82c4108f14016,,,2026-04-17T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362145Z
1.0,RESEARCH_PAPER,Data science in Asia (for PAKDD 2016),J. Bailey; L. Khan; T. Washio,https://www.semanticscholar.org/paper/003a9dc8cf21f515311ce51d56dc5fd391cc3511,,,2016-11-23T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362158Z
1.0,RESEARCH_PAPER,DETERMINAN NIAT GENERASI Z MENGGUNAKAN BANK DIGITAL PENGADOPSI ARTIFICIAL INTELLIGENCE,Bagia Wangsadireja; Dias Satria,https://www.semanticscholar.org/paper/003aa8b5baaa7e390dea51e0e019db003b09c875,,,2024-12-03T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362170Z
1.0,RESEARCH_PAPER,Artificial intelligence in state of charge estimation: Pioneering approaches across energy storage systems,Nadiya Mehraj; Carles Mateu; Hector Bastida; Yong-Liang Li; Yu-Long Ding; Adriano Sciacovelli; L. F. Cabeza,https://www.semanticscholar.org/paper/003acecec14adf69dc53fa63ec14f893adfdc777,,,2025-10-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362184Z
1.0,RESEARCH_PAPER,The Hidden Cost of Abusive Supervision & AI in Healthcare Settings: Implications for Knowledge Sharing and Team Performance,Mohsin Ahmed; Z. Khan,https://www.semanticscholar.org/paper/003ad4cea35bb24e121ff95408f690f3d4c565be,,,2025-06-30T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362200Z
1.0,RESEARCH_PAPER,Artificial Intelligence in Language Learning: Vietnamese Students’ Perspectives on using ChatGPT,Le Quoc Hung,https://www.semanticscholar.org/paper/003adef1cc0903ceb2c05e3d551a4e5f94075de8,,,2024-07-31T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362215Z
1.0,RESEARCH_PAPER,A survey of Artificial Neural Network-based Prediction Models for Thermal Properties of Biomass,O. Obafemi; Akinlabi Stephen; O. Ajayi; Madushele Nkosinathi,https://www.semanticscholar.org/paper/003ae4128b4b0ac5cb0a788c2f2446236dc6db6c,,,,semanticscholar.org,2026-09-15T07:29:27.362230Z
1.0,RESEARCH_PAPER,Jucazinho Dam Streamflow Prediction: A Comparative Analysis of Machine Learning Techniques,Erickson Johny Galindo da Silva; Artur Paiva Coutinho; J. F. Cardoso; Saulo de Tarso Marques Bezerra,https://www.semanticscholar.org/paper/003b1449565f0afd675b7fb59f35693776eb2c77,,,2024-07-04T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362249Z
1.0,RESEARCH_PAPER,"Developing Affordable, Portable and Simplistic Diagnostic Sensors to Improve Access to Care",Nikki L. Hafezi; F. Hafezi,https://www.semanticscholar.org/paper/003b4013b059084e443fb896a72962355466bdbf,,,2022-02-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362264Z
1.0,RESEARCH_PAPER,AUTOMATED LECTURE NOTE-TAKING SYSTEM,S. Sulima; Artem Genash,https://www.semanticscholar.org/paper/003b433d99289b242a0fd763cb78d9f767bd9f1c,,,2024-12-23T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362280Z
1.0,RESEARCH_PAPER,Spectral learning-based artificial vision for quality control,Meldrick Reimmer; Hermine Chatoux; Olivier Aubreton,https://www.semanticscholar.org/paper/003ba14b7075c7cb74baa536d570999d4d40f462,,,2025-08-15T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362297Z
1.0,RESEARCH_PAPER,Некоторые особенности становления новой школы таджикских советских историков и культуроведов в 20-50-е годы XX В.,Мирбабаев Абдуллоджон Кенджабоевич; Усмонов Нематжон Насимович,https://www.semanticscholar.org/paper/003bff67982ab20337a23f2a47a66bb73a648d25,,,,semanticscholar.org,2026-09-15T07:29:27.362317Z
1.0,RESEARCH_PAPER,The future of pharmacology and therapeutics of the arachidonic acid cascade in the next decade: Innovative advancements in drug repurposing,P. Patrignani; A. Contursi; S. Tacconelli; Dieter Steinhilber,https://www.semanticscholar.org/paper/003c2ab371a7ef328b190538b56d4d6b1dc10470,,,2024-08-29T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362338Z
1.0,RESEARCH_PAPER,Leveraging Data and Technology to Enhance Interdisciplinary Collaboration and Health Outcomes,O. Tamburis; Arriel Benis,https://www.semanticscholar.org/paper/003c4548865a5968e3e0f678e3bf553f4964736f,,,2023-08-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362356Z
1.0,RESEARCH_PAPER,ETL-FEXIC Model for Secured Heart Rate Abnormality Healthcare Framework,A. R.,https://www.semanticscholar.org/paper/003c4ac22c30a1c506dfc9d00a644b5fd84974f1,,,2024-05-04T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362389Z
1.0,RESEARCH_PAPER,Evolution Of Educational Reality: Digita l A s,Viktorovna Vikhman Victoria,https://www.semanticscholar.org/paper/003c4d61724f8f8abd78a1cea47cd89e6d98df8b,,,2021-06-20T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362416Z
1.0,RESEARCH_PAPER,A Study on Artificial Intelligence IQ and Standard Intelligent Model,Feng Liu; Yong Shi,https://www.semanticscholar.org/paper/003c682dfe3e44396bd3e24926dca5b09156c1f6,,,2015-12-03T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362441Z
1.0,RESEARCH_PAPER,Engaging EFL students’ critical thinking tendency and in-depth reflection in technology-based writing contexts: A peer assessment-incorporated automatic evaluation approach,Chen-Chen Liu; Shijun Liu; Gwo-jen Hwang; Y. Tu; You-Mei Wang; Naini Wang,https://www.semanticscholar.org/paper/003c74c144ccd6cb9862b35ef60a2feafa89a790,,,2023-03-22T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362468Z
1.0,RESEARCH_PAPER,Utility of ChatGPT in Clinical Practice,Jialin Liu; Changyu Wang; Siru Liu,https://www.semanticscholar.org/paper/003ca99a387b03dacd154b23a0b7f55800bf3aa8,,,2023-06-28T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362498Z
1.0,RESEARCH_PAPER,Readable Twins of Unreadable Models,Krzysztof Pancerz; Piotr Kulicki; Michał Kalisz; Andrzej Burda; Maciej Stanisławski; J. Sarzyński,https://www.semanticscholar.org/paper/003cd474bb26ebc7cb77312d3235e841fd78cb70,,,2025-04-17T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362516Z
1.0,RESEARCH_PAPER,Critical Path Problem in Fuzzy Environment Using Hexagonal Fuzzy Numbers,R. T,https://www.semanticscholar.org/paper/003cfc1482716d16d55c80167f9286ecf8a86917,,,2025-03-31T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362529Z
1.0,RESEARCH_PAPER,"Artificial Intelligence in Everyday Life: Educating the Public Through an Open, Distance-learning Course",Maria Kasinidou; S. Kleanthous; Jahna Otterbacher,https://www.semanticscholar.org/paper/003d14c68f04b202e0d13e208d0afb9c1e10a0ef,,,2023-06-29T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362543Z
1.0,RESEARCH_PAPER,Breast Cancer Detection Using Watershed and Back Propagation Algorithm,S. Loghitha; S. Preethi; J. Sivakumar,https://www.semanticscholar.org/paper/003d17305a66f950d15622c49022783c732adaa7,,,2024-03-15T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362560Z
1.0,RESEARCH_PAPER,Quantum Cybernetics and Complex Quantum Systems Science - A Quantum Connectionist Exploration,C. Gonçalves,https://www.semanticscholar.org/paper/003d560ac8a8e30d08d4c625993e2929db34c055,,,2014-02-05T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362579Z
1.0,RESEARCH_PAPER,Utility of Artificial Intelligence-Driven Chatbots in Suggesting Solutions to Stapling Misadventures in Colorectal Surgery,S. Emile; Preeti Singh; N. Horesh; L. Oliveira; J. Mayol; S. Wexner,https://www.semanticscholar.org/paper/003d5b626abb3d7d8c30293b7691011b1b29c9c6,,,2025-12-29T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362597Z
1.0,RESEARCH_PAPER,Research on the Application of Artificial Intelligence in Simple Mechanical and Human-Computer Interaction Devices,Wei Ma,https://www.semanticscholar.org/paper/003d5c3fd0a6098fab40bcfd275083381e957e59,,,2025-07-11T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362610Z
1.0,RESEARCH_PAPER,Multimode modulated memristors for in-sensor computing system,Yu-Qi Zhang; Junjie Wang; Zi-Yu Lv; Su-Ting Han,https://www.semanticscholar.org/paper/003d7072190b61181a59d3adb4575b48548e96af,,,,semanticscholar.org,2026-09-15T07:29:27.362625Z
1.0,RESEARCH_PAPER,UNCERTAIN SPATIO-TEMPORAL REASONING FOR DISTRIBUTED TRANSPORTATION SCHEDULING PROBLEM,M. Bouzid,https://www.semanticscholar.org/paper/003d74759168f027165ed95e1cee227654d5cbcc,,,2007-08-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362643Z
1.0,RESEARCH_PAPER,"High-Performance Serverless Computing: A Systematic Literature Review on Serverless for HPC, AI, and Big Data",Valerio Besozzi; Matteo Della Bartola; Patrizio Dazzi; Marco Danelutto,https://www.semanticscholar.org/paper/003d94f267746c5c1a48f216b006fba23b954301,,,2026-01-14T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362694Z
1.0,RESEARCH_PAPER,A Systematic Review of AI and IoT-Powered Smart Maintenance Methods in Industrial Application Domains,Suroor M. Albattat; B. M. Albaker; M. Alsaedi,https://www.semanticscholar.org/paper/003dbba3643d701bb225b3f2ac13a578e6f3631d,,,2025-10-06T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362727Z
1.0,RESEARCH_PAPER,Artificial intelligence and cognitive technology: foundations and perspectives,M. Coombs,https://www.semanticscholar.org/paper/003def1175189c2148ff3e4c2a0f62dcb9bfefa0,,,1986-06-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362759Z
1.0,RESEARCH_PAPER,A Virtual Assistant Chatbot for College Advising System,Hadeel Mohamed; O. Badawy; Khaled Eskaf; M. Zaghloul,https://www.semanticscholar.org/paper/003df2a05aa1ebe3475e54517ad78119d767e7de,,,2019-05-23T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362787Z
1.0,RESEARCH_PAPER,"A Framework for Network Security, Privacy and Adaptability Management through Mobile Software Agents",G. A. Mallah,https://www.semanticscholar.org/paper/003e12c234db4ed2ded729bb6a697e33245509f5,,,,semanticscholar.org,2026-09-15T07:29:27.362812Z
1.0,RESEARCH_PAPER,The impact of artificial intelligence capabilities on the sustainability with the mediating role of green innovation in the Jordanian hotels sector,H. Rawash; Maha Alkawaja; Marwan Albadarneh; Khaldoon Jahmani; Ammar Sala,https://www.semanticscholar.org/paper/003e246ce2da90c2b8aa506b9ffb7f7e5712e085,,,,semanticscholar.org,2026-09-15T07:29:27.362846Z
1.0,RESEARCH_PAPER,Editorial: Artiﬁcial intelligence and machine learning in pediatrics,Thomas Hartung; Kaya Kuru; Caswell Kuru K; Gregory R. Hart; Noreen Caswell; Gregory R. Hart; Jennifer Quon; Louis Ehwerhemuepha,https://www.semanticscholar.org/paper/003e2bef55f99cb96d82f72593cd9fb584d06100,,,,semanticscholar.org,2026-09-15T07:29:27.362879Z
1.0,RESEARCH_PAPER,Hybrid Lexical–Semantic AI Architecture for Automated Cancer Registry Coding for the Vet-ICD-O-Canine-1 System from Free-Text Veterinary Pathology Reports,Vitória Souza de Oliveira Nascimento; M. V. Tedardi; Guilherme da Silva Rogério; K. Pinello; M. L. Z. Dagli,https://www.semanticscholar.org/paper/003e2ec16e670ffd78b26724d283eeb25d541ba4,,,2026-08-23T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.362910Z
1.0,RESEARCH_PAPER,Artificial intelligence based supply chain management strategy during COVID-19 situation,Rimi Debnath; P. Majumder; A. Tarafdar; Baby Bhattacharya; U. Bera,https://www.semanticscholar.org/paper/003e4a8007b2a2242f6684569b0eb053b92d52f5,,,2024-01-18T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.363069Z
1.0,RESEARCH_PAPER,"Artificial Intelligence Factory, Data Risk, and VCs’ Mediation: The Case of ByteDance, an AI-Powered Startup",Pei-Yi Jia; Ciprian Stan,https://www.semanticscholar.org/paper/003ec445f0f59b75ebcb827825f4ff9e1bea86c3,,,2021-05-02T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.363129Z
1.0,RESEARCH_PAPER,AI-Driven Optimization of EV Charging:Enhancing Efficiency and Grid Stability,G. Ramkumar; Senthilkumar Durairajan; L. Rajeshkumar; M. Sharavanan; K. Chandana; P. Chandrasekar,https://www.semanticscholar.org/paper/003ee887e31ff7b7ef463fecdbcd9478afc12652,,,2024-09-06T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.363173Z
1.0,RESEARCH_PAPER,FROM CITIZEN VOICES TO BUSINESS VALUE: ARTIFICIAL INTELLIGENCE IN PARTICIPATORY ECOSYSTEMS,D. Shehu; Melisa Tufa,https://www.semanticscholar.org/paper/003f0709ac6caadb6990c46e015429adcf38310a,,,2025-12-17T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.363211Z
1.0,RESEARCH_PAPER,Use of Fuzzy Logic Based Decision Support Systems in Medicine,O. Gorgulu; Asli Akilli,https://www.semanticscholar.org/paper/003f11b76f2c1f74b2255d7e4df0172762dd116b,,,2016-10-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.363240Z
1.0,RESEARCH_PAPER,Chatbots in medicine: certification process and applied use case.,M. Nehme; Franck Schneider; Esther Amruthalingam; Elio Schnarrenberger; Raphaël Tremeaud; I. Guessous,https://www.semanticscholar.org/paper/003f1d303f7dd670e63ec47c218e00fb740a26c5,,,2024-10-25T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.363293Z
1.0,RESEARCH_PAPER,Future Trends in AI: Data Management and Analysis Using SPSS Methodology,,https://www.semanticscholar.org/paper/003f273d1bda250dbd24b4dcf043dfabf558dfc9,,,2025-04-28T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.363330Z
1.0,RESEARCH_PAPER,Law & Economics,Julia M. Puaschunder,https://www.semanticscholar.org/paper/003f2a455f076bef0aa0d5e0d713a5bf0745788b,,,,semanticscholar.org,2026-09-15T07:29:27.363366Z
1.0,RESEARCH_PAPER,Materials Engineering and Artificial Intelligence Innovations: A Comprehensive Review,Khalid Bouiti; Y. El Hamdouni; N. Labjar; H. Labjar; Souad Najoua Lagmiri; H. Nasrellah; S. El Hajjaji,https://www.semanticscholar.org/paper/003f4491406e51bcb6e580fe556d73575b68e347,,,2025-03-31T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.363408Z
1.0,RESEARCH_PAPER,A Unified Perspective on Optimization in Machine Learning and Neuroscience: From Gradient Descent to Neural Adaptation,J. Fernández; Nasir Ahmad; M. V. van Gerven,https://www.semanticscholar.org/paper/003f54c370b5214c3493d6e7d69a677afdb23c66,,,2025-10-21T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.363442Z
1.0,RESEARCH_PAPER,Distributed problem solving in multiagent systems: a spring net approach,D. Shuai; Xiang Feng,https://www.semanticscholar.org/paper/003f89d0bd8f342141193910d92344e954076ac9,,,2005-07-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.363471Z
1.0,RESEARCH_PAPER,[Advances in the application of artificial intelligence in idiopathic inflammatory myopathies].,Yu-Hui Qiang; H.-Y. Wang; Y.-H. Ren; M. Liu; Hua-Ping Dai,https://www.semanticscholar.org/paper/003f98a029ea7780fc543818f07dd048ab94cf8d,,,2026-05-12T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.363501Z
1.0,RESEARCH_PAPER,Artificial intelligence in work design: unlocking inclusion and overcoming barriers,Lars Adolph; Britta Marleen Kirchhoff; Sara Hamideh Kerdar,https://www.semanticscholar.org/paper/003fa2664adcaad740f86280c1221c80c7c962ae,,,2025-06-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.363545Z
1.0,RESEARCH_PAPER,Artificial Intelligence in General,,https://www.semanticscholar.org/paper/003fb9b1aea24602919995827928aac104ac7829,,,,semanticscholar.org,2026-09-15T07:29:27.363583Z
1.0,RESEARCH_PAPER,Development dilemma and solutions to online civil litigation in China: Kyrgyzstan experience,Qian Zhang; Daniyar Dzhumaliev; JingFei Qi,https://www.semanticscholar.org/paper/003fec7d1ec66e9ab729cf1125b8157af07764b1,,,2023-08-21T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.363637Z
1.0,RESEARCH_PAPER,"Artificial intelligence techniques for astronomy : proceedings of the XIth Strasbourg Astronomical Day, (4 April 1989)",A. Heck,https://www.semanticscholar.org/paper/003ff521c77410a48b5debc5a0281ab0133eaa74,,,,semanticscholar.org,2026-09-15T07:29:27.363680Z
1.0,RESEARCH_PAPER,Fenomena Phubbing: Peran Teknologi Komunikasi Dalam Perubahan Interaksi Sosial,Hema Junaice Sitorus; Irwansyah,https://www.semanticscholar.org/paper/003ff6c1f287ab0a1dcaaf3171bb82fea9792f76,,,2024-03-24T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.363718Z
1.0,RESEARCH_PAPER,Ethical Artificial Intelligence in the European Union Context: Visualization for Policymaking and Decision Processes,Davor Ljubenkov,https://www.semanticscholar.org/paper/004019f28377ea5df9315350a74b980df3c179b6,,,2021-11-25T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.363750Z
1.0,RESEARCH_PAPER,Vision Companion AI Mate,M. G; Aju S; S. Daria,https://www.semanticscholar.org/paper/00401ad793f4bfec80eba1a64bdafcc4bf45a188,,,2023-08-07T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.363784Z
1.0,RESEARCH_PAPER,"""Everyone Else Does It"": The Rise of Preprinting Culture in Computing Disciplines",Kyrie Zhixuan Zhou; J. Chen; Xiang Zheng; Yaoyao Qian; Yunpeng Xiao; Kai Shu,https://www.semanticscholar.org/paper/00401e50e3cd6dddf7bfd55e9a2e86ef6fa1b156,,,2025-11-06T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.363819Z
1.0,RESEARCH_PAPER,Artificial intelligence and neuro‐ophthalmology,Dan Milea,https://www.semanticscholar.org/paper/0040204bdfeb3118895fb828cf7522647732fc26,,,2024-01-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.363857Z
1.0,RESEARCH_PAPER,AI and the reduction of social inequalities in a linguistic perspective,M. Santorelli; Domenico Catullo; Marilena Palladino,https://www.semanticscholar.org/paper/00403a2ee134a3723e6a84c746195eaeb518d514,,,2024-12-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.363891Z
1.0,RESEARCH_PAPER,Adversarial AI reveals mechanisms and treatments for disorders of consciousness.,Daniel Toker; Zhong-Sheng Zheng; J. Thum; Jing Guang; J. Annen; H. Miyamoto; K. Yamakawa; P. Vespa; S. Laureys; C. Schnakers; Ausaf A. Bari; A. Hudson; Nader Pouratian; Martin M. Monti,https://www.semanticscholar.org/paper/0040f6b0cda8ff3b0c48903a92109491cd2db544,,,2026-03-24T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.363929Z
1.0,RESEARCH_PAPER,Exploring the Interpretability of AI Decision Support Systems for Surgical Anatomy Recognition,D. Khan; T. Adams; A. Wijekoon; R. R. Herrera; S. Bano; P. McCulloch; D. Stoyanov; M. Clarkson; E. Costanza; A. Blandford; H. Marcus; Cares Evaluation Group,https://www.semanticscholar.org/paper/004103a7fd9d6fb0375c53ce7fea5234c98a7f32,,,2026-06-03T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.363974Z
1.0,RESEARCH_PAPER,[Traditional Chinese medicine network pharmacology: development in new era under guidance of network pharmacology evaluation method guidance].,Zi-Yi Wang; Xin Wang; Daiyan Zhang; Yuan-Jia Hu; Shao Li,https://www.semanticscholar.org/paper/004103b066e7648def20de9d144255980a3b7817,,,2022-01-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.364004Z
1.0,RESEARCH_PAPER,Stakeholder Participation in AIaaS Introduction: An Interview Study on Expectations,H. Luong; Leon Griesch; K. Sandkuhl,https://www.semanticscholar.org/paper/004110e8666ad95272f760d974f2e76c75ec6ca6,,,,semanticscholar.org,2026-09-15T07:29:27.364045Z
1.0,RESEARCH_PAPER,Chatbot: A Deep Neural Network Based Human to Machine Conversation Model,G. K. Vamsi; A. Rasool; Gaurav Hajela,https://www.semanticscholar.org/paper/004147dab6dc3372133f551f06d40d0aecc2951e,,,2020-07-01T00:00:00Z,semanticscholar.org,2026-09-15T07:29:27.364075Z
1.0,RESEARCH_PAPER,A Comparison of Artificial Intelligence and Human Responses in Audit Experiments,Nikki MacKenzie; James R. Moon; Susan Rykowski; Quinn T. Swanquist; Robert L. Whited,https://www.semanticscholar.org/paper/00414b53dd8dd9d02add5781db50037b46607a97,,,,semanticscholar.org,2026-09-15T07:29:27.364105Z
